Asset_ID,Hostname,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End_Date,Purchase_Cost,Location_ID,Business_Unit_ID,Environment,Assigned_Owner_ID,Asset_Operational_Status,Inventory_Source,Last_Discovered_Date,Model_Release_Date,Vendor_Support_End_Date,Standard_Refresh_Cycle_Years,Standard_Replacement_Cost,Asset_Age_Years,Warranty_Status,Months_To_EOL,Lifecycle_Status,Past_EOL_Flag,Expiring_12M_Flag,Expiring_24M_Flag,Expiring_36M_Flag,Replacement_Cost,Open_Vulnerability_Count,Critical_Vulnerability_Count,High_Vulnerability_Count,Incident_Count,Downtime_Hours,Lifecycle_Risk_Score,Refresh_Priority,Remediation_Priority,Cyber_Risk_Category
A0018482,DSK-018482,Desktop,Lenovo,ThinkCentre M90q,DSK9NQP1BG403,2023-07-19,2023-07-25,2026-07-18,655.1,ONR005,BU009,Production,E012443,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,2.86,Under Warranty,-0.0,Past EOL,1,0,0,0,1000,1,1,0,3,14.6,49.73,Medium,Immediate,End User Computing / Branch
A0018520,VDI-018520,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI8X9J9FHF70,2021-03-01,2021-03-28,2026-02-28,311.72,GTA023,BU002,Branch,E002912,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,5.18,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,0,5,42.1,55.1,High,Immediate,End User Computing / Branch
A0018559,VDI-018559,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIE2G18YI37P,2018-07-20,2018-08-27,2022-07-19,378.8,QUE011,BU009,Branch,E007202,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,7.76,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,2,16.66,47.83,Medium,Immediate,End User Computing / Branch
A0018566,VDI-018566,VDI Endpoint,HP,t640 Thin Client,VDIIS2TR8B8ZJ,2025-06-26,2025-07-06,2028-06-25,449.27,ATL005,BU003,Production,E015548,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,0.91,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,2,0,2,3,17.21,32.86,Medium,Accelerated,End User Computing / Branch
A0018585,VDI-018585,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIWM2VR19GEJ,2024-12-17,2025-01-26,2028-12-16,376.85,GTA073,BU001,Branch,E012219,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,1.35,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,1,1,2,5.69,51.28,Medium,Immediate,End User Computing / Branch
A0018586,VDI-018586,VDI Endpoint,HP,t640 Thin Client,VDII087RE1FPG,2020-05-15,2020-05-31,2023-05-15,382.11,WST005,BU001,Corporate,E009252,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,6.0,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,3,13.15,32.66,Medium,Accelerated,End User Computing / Branch
A0018597,VDI-018597,VDI Endpoint,HP,t640 Thin Client,VDIFYW3EB2HDG,2025-02-07,2025-03-15,2030-02-06,451.26,GTA077,BU005,Corporate,E018714,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,1.22,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,3,0,2,7,60.71,43.04,Medium,Accelerated,End User Computing / Branch
A0018601,VDI-018601,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIGI97R961YZ,2021-09-03,2021-09-09,2025-09-02,298.72,GTA007,BU003,Branch,E016850,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,4.73,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,7,35.74,58.79,High,Immediate,End User Computing / Branch
A0018608,VDI-018608,VDI Endpoint,HP,t640 Thin Client,VDI003HUVDKI1,2023-07-17,2023-07-28,2026-07-16,371.32,GTA071,BU004,Branch,E003420,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,2.85,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,3,2,1,3,17.48,44.87,Medium,Accelerated,End User Computing / Branch
A0018612,VDI-018612,VDI Endpoint,HP,t640 Thin Client,VDIR4IWC3XPTD,2020-12-19,2021-01-07,2023-12-19,457.28,ONR019,BU001,Branch,E004196,In Stock,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.4,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,6,20.15,39.01,Medium,Accelerated,End User Computing / Branch
A0018614,VDI-018614,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIYTBAQQGWF1,2021-06-04,2021-06-24,2025-06-03,314.74,ONR017,BU010,Non-Production,E017083,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,4.94,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,1,2,9,63.55,72.18,High,Immediate,End User Computing / Branch
A0018616,VDI-018616,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDICGVU2CWEGL,2020-05-13,2020-06-07,2023-05-13,374.6,GTA029,BU001,Branch,E005643,Retired Pending Disposal,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,5.98,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,1,1,3,29.02,54.45,Medium,Immediate,End User Computing / Branch
A0018626,VDI-018626,VDI Endpoint,HP,t640 Thin Client,VDI0JSABVOBP6,2021-05-13,2021-06-06,2025-05-12,383.4,ONR011,BU002,Non-Production,E020458,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,4.99,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,8,41.43,44.07,Medium,Accelerated,End User Computing / Branch
A0018630,VDI-018630,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIX07T94V2PU,2025-10-24,2025-12-01,2029-10-23,342.98,WST024,BU002,Non-Production,E014255,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,0.5,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,1,0,7,31.39,58.57,High,Immediate,End User Computing / Branch
A0018641,VDI-018641,VDI Endpoint,HP,t640 Thin Client,VDIEDSZW7SOX6,2024-09-15,2024-10-12,2027-09-15,364.02,WST009,BU003,Corporate,E015818,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,1.64,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,0,0.0,26.0,Low,Accelerated,End User Computing / Branch
A0018652,VDI-018652,VDI Endpoint,HP,t640 Thin Client,VDISBEQWRCSSM,2020-02-13,2020-02-17,2023-02-12,455.23,GTA009,BU005,Production,E007879,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.29,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,8,46.2,48.31,Medium,Accelerated,End User Computing / Branch
A0018662,VDI-018662,VDI Endpoint,HP,t640 Thin Client,VDILVFDKY7JBZ,2018-05-12,2018-05-17,2022-05-11,355.67,WST026,BU004,Non-Production,E000432,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,8.04,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,5,1,1,5,36.34,41.82,Medium,Accelerated,End User Computing / Branch
A0018691,VDI-018691,VDI Endpoint,HP,t640 Thin Client,VDISX42ZIPO37,2018-11-22,2018-12-18,2023-11-21,395.96,ONR019,BU001,Production,E001830,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.46,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,4,20.5,35.02,Medium,Accelerated,End User Computing / Branch
A0018693,VDI-018693,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIJ3EL69AEMP,2019-05-05,2019-05-30,2024-05-03,319.36,GTA009,BU004,Corporate,E011215,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,7.01,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,3,21.18,50.06,Medium,Immediate,End User Computing / Branch
A0018712,VDI-018712,VDI Endpoint,HP,t640 Thin Client,VDI8PQ7A1N5I2,2021-07-13,2021-08-22,2024-07-12,393.15,GTA003,BU001,Non-Production,E008907,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,4.78,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,7,32.46,41.62,Medium,Accelerated,End User Computing / Branch
A0018740,VDI-018740,VDI Endpoint,HP,t640 Thin Client,VDI9464IGM9ZJ,2023-06-17,2023-06-24,2027-06-16,435.98,ATL006,BU002,Corporate,E014148,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,2.94,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,2,21.56,31.08,Medium,Accelerated,End User Computing / Branch
A0018743,VDI-018743,VDI Endpoint,HP,t640 Thin Client,VDIY38ARCAG38,2021-12-07,2021-12-10,2025-12-06,389.07,GTA022,BU003,Branch,E017337,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,4.48,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,3,0,2,5,34.17,37.71,Medium,Accelerated,End User Computing / Branch
A0018744,VDI-018744,VDI Endpoint,HP,t640 Thin Client,VDIPT5EGX6QSE,2023-03-23,2023-04-10,2028-03-21,325.04,ONR015,BU001,Production,E009205,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,3.15,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,3,0,2,4,13.46,34.67,Medium,Accelerated,End User Computing / Branch
A0018745,VDI-018745,VDI Endpoint,HP,t640 Thin Client,VDIFDIT32L8YV,2020-08-19,2020-09-02,2025-08-18,465.16,DC2001,BU009,Branch,E010872,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.75,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,5,32.49,37.62,Medium,Accelerated,End User Computing / Branch
A0018747,VDI-018747,VDI Endpoint,HP,t640 Thin Client,VDIMAAD3XSO8J,2020-04-20,2020-05-09,2024-04-19,407.1,ONR001,BU001,Branch,E013197,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.06,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,0,2,5,29.66,37.48,Medium,Accelerated,End User Computing / Branch
A0018748,VDI-018748,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI5GAXHCQU71,2025-01-31,2025-03-09,2029-01-30,385.13,ONR002,BU008,Corporate,E018558,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,1.23,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,1,0,6,29.3,56.46,High,Immediate,End User Computing / Branch
A0018756,VDI-018756,VDI Endpoint,HP,t640 Thin Client,VDI2VZ86DTYG1,2019-07-21,2019-08-17,2023-07-20,397.44,GTA051,BU001,Branch,E001481,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.79,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,4,12.0,34.6,Medium,Accelerated,End User Computing / Branch
A0018757,VDI-018757,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI5C2N2VNEY7,2021-02-07,2021-03-09,2025-02-06,410.25,QUE025,BU003,Branch,E001024,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,5.23,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,3,13.68,49.68,Medium,Immediate,End User Computing / Branch
A0018788,VDI-018788,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDINSX0AQDF8R,2019-12-06,2019-12-15,2022-12-05,347.23,ATL008,BU003,Corporate,E016611,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,6.46,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,0,5,38.23,54.91,Medium,Immediate,End User Computing / Branch
A0018793,VDI-018793,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIAGO64U8OBQ,2023-04-11,2023-04-23,2027-04-10,395.54,QUE017,BU001,Branch,E018538,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,3.11,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,1,0,4,25.41,52.27,Medium,Immediate,End User Computing / Branch
A0018800,VDI-018800,VDI Endpoint,HP,t640 Thin Client,VDIXZPLIK4J0C,2024-05-17,2024-06-30,2027-05-17,337.58,WST007,BU001,Production,E001721,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,1.92,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,6,53.78,40.69,Medium,Accelerated,End User Computing / Branch
A0018803,VDI-018803,VDI Endpoint,HP,t640 Thin Client,VDID4Z32IXMVB,2018-04-17,2018-05-21,2022-04-16,429.02,GTA079,BU001,Corporate,E003445,In Use,Network Discovery,2026-05-31,2019-09-01,2026-09-01,5,500,8.03,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,4,1,1,4,19.95,39.0,Medium,Accelerated,End User Computing / Branch
A0018846,VDI-018846,VDI Endpoint,HP,t640 Thin Client,VDIKJ5K031IR2,2020-08-06,2020-08-13,2023-08-06,389.29,GTA045,BU008,Production,E014631,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.8,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,4,11.07,34.55,Medium,Accelerated,End User Computing / Branch
A0018878,VDI-018878,VDI Endpoint,HP,t640 Thin Client,VDIIA9EHN6IE9,2019-11-29,2019-12-17,2022-11-28,384.59,WST027,BU006,Non-Production,E009436,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.46,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,1,8.76,28.44,Low,Accelerated,End User Computing / Branch
A0018903,VDI-018903,VDI Endpoint,HP,t640 Thin Client,VDIWXLT6EC0T0,2021-03-28,2021-04-05,2026-03-27,367.49,WST019,BU001,Branch,E002507,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,5.16,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,3,29.53,33.48,Medium,Accelerated,End User Computing / Branch
A0018908,VDI-018908,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI9O0I6FXVG5,2022-11-08,2022-12-08,2025-11-07,405.37,GTA080,BU009,Production,E010929,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,3.48,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,4,0,2,6,34.53,56.73,High,Immediate,End User Computing / Branch
A0018909,VDI-018909,VDI Endpoint,HP,t640 Thin Client,VDI4N6XC5QFR7,2019-07-09,2019-07-22,2022-07-08,403.52,WST028,BU001,Production,E021063,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.86,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,4,22.41,35.12,Medium,Accelerated,End User Computing / Branch
A0018918,VDI-018918,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI6PLOAAK8BC,2018-04-12,2018-04-15,2023-04-11,328.82,QUE001,BU005,Branch,E016336,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,8.13,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,0,2,18.78,47.94,Medium,Immediate,End User Computing / Branch
A0018920,VDI-018920,VDI Endpoint,HP,t640 Thin Client,VDICGP1NKMVIC,2020-01-12,2020-01-14,2024-01-11,469.88,GTA004,BU002,Branch,E014652,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.38,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,7,41.81,42.09,Medium,Accelerated,End User Computing / Branch
A0018921,VDI-018921,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDINMBNF902QY,2020-03-16,2020-04-17,2024-03-15,304.55,GTA047,BU002,Branch,E014460,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,6.12,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,10,61.66,66.08,High,Immediate,End User Computing / Branch
A0018941,VDI-018941,VDI Endpoint,HP,t640 Thin Client,VDIZCGWV7EWT3,2023-06-23,2023-08-04,2026-06-22,342.6,WST008,BU006,Corporate,E021637,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,2.83,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,4,1,0,6,29.48,39.47,Medium,Accelerated,End User Computing / Branch
A0018944,VDI-018944,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDINAW2EAHOHG,2022-03-30,2022-04-22,2025-03-29,338.17,WST012,BU001,Disaster Recovery,E005394,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,4.11,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,5,49.23,55.46,High,Immediate,End User Computing / Branch
A0018946,VDI-018946,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIOGBXR2CTV6,2020-09-12,2020-10-24,2023-09-12,397.83,GTA067,BU001,Branch,E018065,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,5.6,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,0,1,6.72,45.34,Medium,Immediate,End User Computing / Branch
A0018948,VDI-018948,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDISNZ9OGV4AT,2024-03-20,2024-03-21,2029-03-19,355.3,GTA028,BU001,Branch,E002271,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.2,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,1,0,3,9.85,49.49,Medium,Immediate,End User Computing / Branch
A0018958,VDI-018958,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDILIYUTB6RYN,2021-01-18,2021-02-19,2024-01-18,322.6,WST028,BU001,Disaster Recovery,E020890,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,5.28,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,2,0,2,8.93,55.45,High,Immediate,End User Computing / Branch
A0018964,VDI-018964,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIR3AP251F4R,2018-10-22,2018-12-01,2021-10-21,401.32,GTA038,BU003,Branch,E006895,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,7.5,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,5,30.77,54.54,Medium,Immediate,End User Computing / Branch
A0018977,VDI-018977,VDI Endpoint,HP,t640 Thin Client,VDIY13ZQEVWS9,2023-06-03,2023-06-14,2027-06-02,466.89,GTA017,BU001,Production,E010557,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,2.97,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,4,24.87,39.24,Medium,Accelerated,End User Computing / Branch
A0019015,VDI-019015,VDI Endpoint,HP,t640 Thin Client,VDIE4VPBNFL2F,2019-04-12,2019-05-04,2024-04-10,370.48,ONR011,BU009,Production,E013184,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.08,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,5,20.25,37.01,Medium,Accelerated,End User Computing / Branch
A0019022,VDI-019022,VDI Endpoint,HP,t640 Thin Client,VDI9BGMJ3Z8N8,2019-10-06,2019-10-15,2023-10-05,446.73,WST028,BU001,Production,E006869,In Repair,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,6.63,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,4,0,3,3,20.29,37.01,Medium,Accelerated,End User Computing / Branch
A0019047,VDI-019047,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIWZA0BL4UVC,2023-11-29,2023-12-22,2027-11-28,350.86,ATL012,BU005,Branch,E016661,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.44,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,1,0,4,33.54,52.68,Medium,Immediate,End User Computing / Branch
A0019055,VDI-019055,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIH0TUKRFBX2,2020-09-15,2020-09-21,2024-09-14,305.74,WST008,BU002,Corporate,E017427,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,5.69,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,5,20.36,54.02,Medium,Immediate,End User Computing / Branch
A0019069,VDI-019069,VDI Endpoint,HP,t640 Thin Client,VDI70L49Q5MF9,2019-04-05,2019-04-28,2024-04-03,370.72,GTA029,BU002,Production,E009276,In Stock,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.1,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,0,2,5,32.34,37.62,Medium,Accelerated,End User Computing / Branch
A0019070,VDI-019070,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIN0N3ESMDD7,2023-07-22,2023-08-05,2026-07-21,416.55,GTA017,BU006,Corporate,E003504,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,2.83,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,1,0,4,19.98,52.0,Medium,Immediate,End User Computing / Branch
A0019080,VDI-019080,VDI Endpoint,HP,t640 Thin Client,VDIN8CADZWCO6,2021-08-20,2021-08-21,2024-08-19,418.26,GTA070,BU001,Branch,E008476,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,4.78,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,5,21.47,37.07,Medium,Accelerated,End User Computing / Branch
A0019091,VDI-019091,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIQ7B5NZ14G8,2021-10-18,2021-10-27,2025-10-17,341.64,GTA014,BU004,Disaster Recovery,E012389,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,4.6,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,0,5,35.58,54.78,Medium,Immediate,End User Computing / Branch
A0019106,VDI-019106,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIZKT2XVFWPB,2019-12-11,2020-01-14,2022-12-10,300.43,GTA054,BU001,Production,E002890,In Stock,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,6.38,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,0,2,2,17.97,47.9,Medium,Immediate,End User Computing / Branch
A0019113,VDI-019113,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIZAN1GGEEQJ,2023-07-22,2023-08-23,2026-07-21,349.32,GTA056,BU003,Branch,E008441,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.78,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,1,0,1,9.41,45.47,Medium,Immediate,End User Computing / Branch
A0019115,VDI-019115,VDI Endpoint,HP,t640 Thin Client,VDIZVY18URO90,2019-12-16,2020-01-25,2023-12-15,405.46,GTA014,BU002,Corporate,E018537,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.35,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,3,20.75,37.04,Medium,Accelerated,End User Computing / Branch
A0019126,VDI-019126,VDI Endpoint,HP,t640 Thin Client,VDI91TAQDSIZM,2022-12-24,2023-01-20,2027-12-23,377.88,GTA043,BU002,Production,E018559,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,3.36,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,3,1,1,6,39.25,43.96,Medium,Accelerated,End User Computing / Branch
A0019139,VDI-019139,VDI Endpoint,HP,t640 Thin Client,VDIWEZ8X3NJ6T,2018-12-31,2019-01-29,2023-12-30,357.46,WST017,BU002,Branch,E019066,In Stock,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,7.34,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,10,52.67,52.63,Medium,Accelerated,End User Computing / Branch
A0019140,VDI-019140,VDI Endpoint,HP,t640 Thin Client,VDI2CJ9IBSZ9Y,2022-08-28,2022-10-11,2025-08-27,334.46,WST020,BU002,Corporate,E004156,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,3.64,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,3,0,2,3,7.46,32.37,Medium,Accelerated,End User Computing / Branch
A0019142,VDI-019142,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIAE87DEGNL1,2023-07-06,2023-08-20,2028-07-04,328.86,WST024,BU001,Branch,E018993,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.78,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,0,2,5,43.15,55.16,High,Immediate,End User Computing / Branch
A0019145,VDI-019145,VDI Endpoint,HP,t640 Thin Client,VDID8Y2ICOJ8O,2020-10-15,2020-11-13,2023-10-15,353.39,GTA046,BU001,Production,E012127,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.55,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,3,1,0,7,62.82,43.14,Medium,Accelerated,End User Computing / Branch
A0019150,VDI-019150,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI7UPW5MJJIA,2021-08-09,2021-08-29,2025-08-08,389.69,WST006,BU002,Branch,E002728,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,4.76,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,1,4.55,45.23,Medium,Immediate,End User Computing / Branch
A0019169,VDI-019169,VDI Endpoint,HP,t640 Thin Client,VDI31T4Y14188,2022-04-22,2022-05-12,2026-04-21,332.52,GTA064,BU001,Production,E001646,In Use,Network Discovery,2026-05-31,2019-09-01,2026-09-01,5,500,4.06,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,1,5.66,28.28,Low,Accelerated,End User Computing / Branch
A0019175,VDI-019175,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIM53P1IJIHI,2018-08-07,2018-09-03,2021-08-06,311.39,QUE024,BU007,Branch,E009842,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,7.75,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,0,7,37.23,58.86,High,Immediate,End User Computing / Branch
A0019178,VDI-019178,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIP2V9WMKZEZ,2023-10-15,2023-11-14,2027-10-14,337.1,GTA075,BU004,Branch,E002142,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.55,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,1,1,5,25.13,58.26,High,Immediate,End User Computing / Branch
A0019180,VDI-019180,VDI Endpoint,HP,t640 Thin Client,VDI9I21CWGRP0,2022-05-16,2022-06-21,2026-05-15,385.18,ONR013,BU001,Non-Production,E021907,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,3.95,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,3,1,1,4,18.79,38.94,Medium,Accelerated,End User Computing / Branch
